Simulation Time,Red_fct,Pie_fct,CoDel_fct,FqCoDel_fct,Cobalt_fct,dAQM9_fct,dAQM10_fct,dAQM11_fct
31.4,15.8083,23.5741,28.2582,30.0526,27.7988,21.7431,23.4659,25.3756
31.5,15.8125,23.6261,28.3461,30.1616,27.9134,21.7512,23.517,25.4028
31.6,15.8357,23.6378,28.4115,30.3422,27.9583,21.8264,23.5442,25.6105
31.7,15.8474,23.6594,28.4914,30.491,28.0317,21.8896,23.5486,25.9222
31.8,15.8524,23.7193,28.5519,30.6124,28.1626,21.896,23.5832,26.3353
31.9,15.9372,23.7543,28.6141,30.775,28.2939,21.9103,23.601,26.4323
32.0,15.9534,23.8679,28.6991,30.9821,28.3405,21.9459,23.7262,26.4497
32.1,15.9795,23.8846,28.7913,31.1088,28.3832,21.9541,23.791,26.5555
32.2,15.9853,23.8869,28.8625,31.197,28.5867,21.9694,23.8554,26.5992
32.3,15.9937,23.938,28.9469,31.285,28.6406,21.9927,23.9124,26.729
32.4,16.0069,24.0805,29.0059,31.4405,28.7189,22.0163,23.9422,26.8393
32.5,16.0182,24.12,29.1569,31.5397,28.7727,22.049,24.0185,26.8791
32.6,16.035,24.1938,29.283,31.667,28.8165,22.0746,24.0711,26.9726
32.7,16.0393,24.2634,29.3005,31.7738,28.8919,22.0814,24.2474,27.0285
32.8,16.0525,24.335,29.3852,31.8497,28.9687,22.0885,24.3223,27.1587
32.9,16.0671,24.3462,29.4617,31.9988,29.0304,22.1559,24.5488,27.2655
33.0,16.0983,24.4815,29.6079,32.0975,29.1276,22.1765,24.9972,27.4901
33.1,16.1248,24.5242,29.7439,32.18,29.1744,22.1857,25.0058,27.5283
33.2,16.1349,24.5503,29.8341,32.2875,29.3084,22.2326,25.0192,27.6346
33.3,16.1584,24.6102,29.8896,32.4016,29.4459,22.3035,25.0965,27.6952
33.4,16.1727,24.6312,29.9965,32.4658,29.4974,22.3796,25.1659,27.8442
33.5,16.1784,24.647,30.0492,32.5834,29.6304,22.4196,25.1814,28.1271
33.6,16.1889,24.6516,30.1536,32.6893,29.6932,22.4765,25.2764,28.1749
33.7,16.1983,24.7559,30.2793,32.8025,29.8002,22.4782,25.4156,28.2596
33.8,16.2137,24.7916,30.4477,32.9497,29.892,22.4993,25.6691,28.2965
33.9,16.224,24.8663,30.531,33.0684,29.9183,22.5668,25.6784,28.3144
34.0,16.2303,24.9724,30.6212,33.151,29.9774,22.6535,25.884,28.3335
34.1,16.3205,24.9939,30.6769,33.2727,30.0695,22.7006,26.0028,28.3548
34.2,16.3226,25.085,30.8061,33.3939,30.1277,22.7395,26.0825,28.4299
34.3,16.3406,25.1331,31.0541,33.5464,30.1914,22.7774,26.2997,28.6341
34.4,16.3505,25.2216,31.1227,33.6458,30.2724,22.8014,26.4228,28.737
34.5,16.3554,25.2363,31.2092,33.7147,30.3429,22.8784,26.4498,28.7653
34.6,16.3739,25.2547,31.3136,33.8096,30.3877,22.9203,26.542,28.9556
34.7,16.3787,25.3474,31.4441,33.9088,30.4464,22.9511,26.7698,28.9671
34.8,16.3977,25.4713,31.528,34.065,30.5325,22.9792,26.9497,29.0041
34.9,16.3999,25.5694,31.5636,34.1401,30.7054,23.0031,27.6126,29.0273
35.0,16.4192,25.7234,31.6712,34.2579,30.772,23.087,27.7007,29.1256
35.1,16.4355,25.7755,31.774,34.3444,30.8536,23.1512,27.7679,29.171
35.2,16.4613,25.8404,31.8553,34.4163,31.0086,23.1518,27.8858,29.2406
35.3,16.4788,25.9014,31.9247,34.5212,31.1166,23.2316,27.9273,29.2674
35.4,16.4967,25.9376,31.9434,34.611,31.3127,23.258,27.997,29.2858
35.5,16.4998,26.0335,32.1141,34.753,31.3516,23.3512,28.2984,29.4326
35.6,16.5113,26.1382,32.3008,34.8946,31.4626,23.3567,28.6043,29.5839
35.7,16.5202,26.1471,32.3943,34.9859,31.5391,23.3744,28.6283,29.6741
35.8,16.5205,26.2065,32.4905,35.1108,31.6415,23.3961,28.656,29.698
35.9,16.5377,26.2417,32.647,35.2099,31.7969,23.4338,28.895,29.8005
36.0,16.5648,26.3017,32.6894,35.2798,31.8446,23.5871,29.0946,29.9078
36.1,16.5786,26.3502,32.8968,35.3497,31.8995,23.5936,29.2952,30.1254
36.2,16.6016,26.4371,32.947,35.4059,32.0201,23.6108,29.4671,30.3041
36.3,16.6032,26.6401,33.0315,35.4841,32.1072,23.6123,29.6005,30.4145
36.4,16.6484,26.6844,33.0784,35.5603,32.2073,23.6346,29.6804,30.575
36.5,16.6693,26.7021,33.1273,35.6517,32.2479,23.7456,29.7933,30.6009
36.6,16.6823,26.834,33.1791,35.7566,32.2838,24.0424,29.8272,30.6768
36.7,16.7016,26.8553,33.4499,35.8613,32.3694,24.603,29.8914,30.7588
36.8,16.7356,26.9049,33.5188,35.9518,32.4167,24.8432,29.9408,30.8014
36.9,16.8264,26.9126,33.5678,36.0664,32.4892,25.0985,30.232,30.9547
37.0,16.8515,26.9316,33.6784,36.1431,32.5199,25.2676,30.3079,31.076
37.1,16.871,26.988,33.7527,36.1939,32.6806,25.3105,30.34,31.1588
37.2,16.8792,27.0018,33.8814,36.2788,32.7714,25.3845,30.5389,31.191
37.3,16.896,27.0542,33.951,36.3779,32.8038,25.3961,30.6953,31.3229
37.4,16.9116,27.2846,33.9639,36.4532,32.8627,25.4223,30.7379,31.4012
37.5,16.9252,27.343,34.0655,36.5821,32.9786,25.4667,30.7778,31.4657
37.6,16.9295,27.4135,34.1548,36.6434,33.0217,25.5689,30.838,31.5927
37.7,16.9575,27.4756,34.2059,36.7458,33.1573,25.6088,30.9384,31.6348
37.8,16.9648,27.4808,34.3605,36.9045,33.2404,25.7615,31.1837,31.6819
37.9,16.9673,27.5772,34.4222,36.9893,33.3309,25.785,31.2423,31.8044
38.0,16.9764,27.6515,34.4693,37.098,33.3778,25.8396,31.2876,31.9285
38.1,17.034,27.6867,34.6108,37.2195,33.4371,25.9092,31.3409,32.0471
38.2,17.0479,27.7469,34.6835,37.275,33.4596,25.9411,31.4381,32.1104
38.3,17.178,27.7668,34.7494,37.4254,33.5605,26.1222,31.4688,32.2031
38.4,17.1855,27.8515,34.8076,37.5112,33.6594,26.192,31.5976,32.2893
38.5,17.1858,27.9552,34.8909,37.5725,33.726,26.3427,31.7417,32.3731
38.6,17.1893,27.9676,34.9434,37.6156,33.8174,26.3703,31.7899,32.4802
38.7,17.2098,27.9889,35.0137,37.8066,33.834,26.3782,32.1168,32.537
38.8,17.2101,28.0041,35.0724,37.8396,33.866,26.4197,32.1635,32.5617
38.9,17.2251,28.1972,35.1847,37.9607,33.9468,26.6233,32.27,32.6155
39.0,17.2456,28.3337,35.2404,38.1014,33.9905,26.7453,32.3109,32.7196
39.1,17.257,28.4163,35.2847,38.2358,34.0907,26.7469,32.3856,32.8777
39.2,17.27,28.5311,35.3365,38.3522,34.3193,26.8432,32.5162,32.977
39.3,17.2905,28.8588,35.4094,38.4818,34.4164,26.9229,32.7083,33.0545
39.4,17.3064,29.0216,35.4674,38.5538,34.4681,26.9251,32.8233,33.2153
39.5,17.3192,29.074,35.5756,38.6583,34.6236,26.9754,32.8819,33.3774
39.6,17.325,29.1888,35.6763,38.748,34.65,27.075,32.948,33.6331
39.7,17.3552,29.2251,35.8337,38.8653,34.7461,27.1913,32.9777,33.7311
39.8,17.3875,29.253,35.9238,38.9332,34.7718,27.3497,33.0682,33.9012
39.9,17.4013,29.2915,35.9872,39.0138,34.8822,27.4986,33.101,33.9368
40.0,17.4056,29.3805,36.1034,39.0902,35.0093,27.6125,33.152,33.9865
40.1,17.4145,29.3955,36.1367,39.2103,35.0954,27.6554,33.2375,34.2236
40.2,17.4178,29.6854,36.2253,39.2976,35.2466,27.6686,33.3015,34.3193
40.3,17.4286,29.7095,36.301,39.3692,35.2858,27.7055,33.3841,34.3547
40.4,17.4437,29.9245,36.3961,39.4436,35.3341,27.7582,33.4933,34.4066
40.5,17.4532,30.2888,36.4302,39.4993,35.3613,27.8038,33.5377,34.5226
40.6,17.5568,30.4814,36.5482,39.6261,35.4509,27.8475,33.6493,34.5694
40.7,17.5672,30.5449,36.672,39.753,35.5893,27.9637,33.7569,34.5983
40.8,17.5795,31.0022,36.7701,39.822,35.6639,27.9688,33.8075,34.705
40.9,17.5841,31.421,36.8546,39.9196,35.7373,28.1616,33.8343,34.8679
41.0,17.6077,31.4464,37.02,40.0539,35.7701,28.1976,33.8472,34.9496
41.1,17.6096,31.5434,37.0738,40.1759,35.8208,28.2474,33.906,35.2418
41.2,17.6289,31.7034,37.1271,40.2946,35.8501,28.2842,33.9297,35.4212
41.3,17.6334,32.1251,37.1893,40.374,35.9154,28.307,34.0209,35.4735
41.4,17.6391,32.3182,37.3147,40.4628,36.0735,28.3123,34.0973,35.527
41.5,17.6669,32.6086,37.4274,40.5184,36.1375,28.3775,34.2059,35.558
41.6,17.6966,32.9232,37.5505,40.5999,36.1854,28.4415,34.2729,35.644
41.7,17.7022,33.3167,37.6363,40.7163,36.3849,28.6139,34.3798,35.7265
41.8,17.7186,33.4932,37.7184,40.8543,36.4648,28.7766,34.4401,35.791
41.9,17.7324,33.688,37.7681,40.9135,36.5122,29.0209,34.4774,35.8527
42.0,17.7471,34.0569,37.8194,41.0413,36.5534,29.0789,34.5456,36.105
42.1,17.7683,34.0915,37.9173,41.1453,36.704,29.1936,34.614,36.1505
42.2,17.7683,34.1566,37.9891,41.2309,36.7606,29.1994,34.6708,36.3935
42.3,17.7915,34.2159,38.0374,41.3519,36.8631,29.2293,34.6876,36.5047
42.4,17.8205,34.2371,38.1051,41.5015,36.9038,29.4462,34.7336,36.5398
42.5,17.8305,34.266,38.1788,41.5836,36.9481,29.5304,34.8125,36.6668
42.6,17.8484,34.3354,38.257,41.7131,37.0351,29.6363,34.8688,36.7276
42.7,17.8485,34.3866,38.3384,41.8093,37.0673,29.749,34.9637,36.8394
42.8,17.8544,34.4459,38.4174,41.8782,37.155,29.9388,35.0178,36.9307
42.9,17.8694,34.6259,38.5543,41.9574,37.2033,29.9592,35.1144,36.995
43.0,17.8937,34.6509,38.6056,42.106,37.2267,29.9832,35.2058,37.1375
43.1,17.9052,34.7053,38.7038,42.1631,37.4402,30.0842,35.2977,37.2482
43.2,17.9204,34.8005,38.7701,42.2498,37.525,30.1636,35.3882,37.9426
43.3,17.9635,34.9524,38.8486,42.3645,37.56,30.1786,35.5413,38.2329
43.4,17.9692,35.0195,38.977,42.453,37.6284,30.3372,35.5658,38.5564
43.5,17.9999,35.0731,39.1097,42.5713,37.6738,30.4191,35.6018,38.8164
43.6,18.0234,35.1762,39.1666,42.6726,37.8091,30.5765,35.6605,39.2751
43.7,18.0429,35.2037,39.2167,42.7277,37.9039,30.5964,35.7644,39.3069
43.8,18.0524,35.236,39.3128,42.788,38.012,30.7041,35.8607,39.3735
43.9,18.0545,35.4364,39.3571,42.869,38.0557,30.7632,35.9178,39.4542
44.0,18.074,35.5015,39.4371,43.0052,38.109,30.8202,36.0385,39.5091
44.1,18.0875,35.6177,39.4693,43.1489,38.1754,30.8555,36.0651,39.5602
44.2,18.0991,35.7967,39.5732,43.2411,38.2512,31.0046,36.1506,39.9696
44.3,18.1375,35.8251,39.6305,43.2996,38.3765,31.0606,36.2023,40.0328
44.4,18.1433,35.8947,39.6913,43.4267,38.4358,31.2023,36.2963,40.0906
44.5,18.1533,36.0124,39.7529,43.5192,38.5034,31.2665,36.3895,40.1432
44.6,18.1651,36.0492,39.8197,43.6348,38.5905,31.2781,36.4291,40.2531
44.7,18.1848,36.2299,39.876,43.7624,38.6559,31.3311,36.5091,40.314
44.8,18.2038,36.2566,39.9772,43.8281,38.7437,31.3718,36.5828,40.4261
44.9,18.2138,36.2848,40.0299,43.9128,38.7974,31.4005,36.6163,40.4949
45.0,18.2215,36.3277,40.1585,43.9925,38.9561,31.4699,36.7766,40.6231
45.1,18.9464,36.4986,40.3466,44.1147,39.0168,31.5044,36.8363,40.7364
45.2,19.3149,36.527,40.4046,44.2146,39.2058,31.5151,37.0155,40.7898
45.3,19.4605,36.5683,40.4698,44.3476,39.2439,31.5532,37.0923,40.8996
45.4,19.4653,36.6198,40.5638,44.4422,39.3246,31.6091,37.1554,41.0723
45.5,19.4797,36.669,40.6418,44.5431,39.404,31.701,37.2154,41.154
45.6,19.4936,36.7326,40.6952,44.6402,39.4563,31.7606,37.239,41.2151
45.7,19.5163,36.7931,40.8024,44.6993,39.5317,31.8641,37.2991,41.2744
45.8,19.5177,36.8242,40.8517,44.7984,39.5771,31.9018,37.3485,41.3537
45.9,19.5477,36.9579,40.9055,44.8869,39.6136,32.0856,37.3632,41.5231
46.0,19.5562,36.9991,40.9516,44.9764,39.7276,32.1374,37.4884,41.651
46.1,19.5782,37.0661,41.051,45.0689,39.8013,32.219,37.7086,41.8778
46.2,19.5852,37.0967,41.1546,45.1693,39.8455,32.8966,37.8142,41.9583
46.3,19.5999,37.2936,41.2289,45.2916,39.9985,33.3976,38.0578,42.0519
46.4,19.6017,37.3428,41.3425,45.3577,40.1079,33.4663,38.0689,42.159
46.5,19.6078,37.3773,41.4085,45.4531,40.1696,33.6976,38.2813,42.3186
46.6,19.6239,37.481,41.4593,45.5506,40.2457,33.9175,38.6199,42.3798
46.7,19.6239,37.5106,41.5379,45.6559,40.4008,34.3008,38.7152,42.4569
46.8,19.6748,37.5249,41.5861,45.704,40.4493,34.4765,38.9502,42.6267
46.9,19.6769,37.5993,41.6851,45.806,40.5103,34.5292,39.3101,42.807
47.0,19.6811,37.6577,41.7407,45.9116,40.7066,34.5801,39.5874,42.8639
47.1,19.7253,37.9984,41.8976,46.0346,40.7955,34.6012,40.1811,42.9328
47.2,19.7282,38.2092,42.0556,46.1355,40.8428,34.6515,40.6413,43.1415
47.3,19.7408,38.3707,42.1915,46.3156,40.8788,34.7039,40.69,43.2125
47.4,19.758,38.4269,42.2395,46.3975,40.9462,34.7245,40.8048,43.3314
47.5,19.8282,38.4563,42.3793,46.4936,41.0673,34.801,41.1779,43.5552
47.6,19.8555,38.553,42.453,46.6039,41.1248,36.0265,41.2258,43.6262
47.7,19.8634,38.7823,42.543,46.6847,41.2942,36.2342,42.0019,43.6998
47.8,19.873,38.996,42.6308,46.7589,41.3696,37.0475,42.2335,43.7896
47.9,19.8863,39.0192,42.6631,46.8678,41.4547,37.2633,42.5378,43.9859
48.0,19.9042,39.2021,42.745,46.9316,41.4944,37.4658,42.7549,44.2239
48.1,19.9388,39.2427,42.8735,47.0015,41.5409,37.6686,42.7789,44.3635
48.2,19.9542,39.3409,43.0336,47.1175,41.6678,37.6887,43.0414,44.5105
48.3,19.9624,39.3582,43.1563,47.2098,41.7826,37.7011,43.4948,44.5653
48.4,19.9816,39.4711,43.1914,47.3271,41.823,37.9115,43.7043,44.6547
48.5,19.9882,39.5214,43.3318,47.4647,41.9167,37.9465,43.7833,44.8496
48.6,20.0085,40.0276,43.4702,47.6325,41.9876,38.0148,43.8123,45.0127
48.7,20.021,40.2134,43.5795,47.7554,42.1657,38.0654,43.9686,45.0888
48.8,20.0222,40.5035,43.625,47.8051,42.2293,38.2238,44.6795,45.1527
48.9,20.0303,40.7475,43.6792,47.94,42.3084,38.5524,45.0074,45.2401
49.0,20.0472,40.804,43.7632,48.0146,42.4306,38.771,45.0579,45.3217
49.1,20.0548,41.0613,43.8392,48.1233,42.7211,39.0597,45.0991,45.4677
49.2,20.07,41.0879,43.898,48.1914,42.8521,39.1403,45.3242,45.5464
49.3,20.075,41.1234,43.971,48.3232,42.9318,39.1993,45.4427,45.6335
49.4,20.1153,41.2609,44.1471,48.4178,43.0497,39.6323,45.5161,45.6823
49.5,20.1374,41.2694,44.2085,48.5099,43.0805,39.8602,45.6462,45.8109
49.6,20.143,41.3189,44.315,48.611,43.1938,39.9038,45.8927,45.8867
49.7,20.1561,41.4403,44.3808,48.6666,43.3181,40.0581,45.9575,45.9578
49.8,20.1628,41.4877,44.5081,48.7553,43.3751,40.2827,46.1748,46.0924
49.9,20.1679,41.6664,44.6702,48.8493,43.4067,40.3305,46.3719,46.1397
50.0,20.1721,41.9405,44.7521,48.9462,43.4466,40.6061,46.5295,46.2243
50.1,20.1812,41.9982,44.8415,49.0744,43.57,40.8139,46.6919,46.4384
50.2,20.1907,42.0672,44.911,49.1467,43.6616,40.8825,46.7593,46.4863
50.3,20.1915,42.1572,44.9491,49.2475,43.8505,40.952,46.8581,46.521
50.4,20.2076,42.2657,45.1678,49.3725,43.9334,41.2101,46.9566,46.5902
50.5,20.2503,42.3908,45.2286,49.4918,43.9913,41.828,47.0143,46.6813
50.6,20.2574,42.4303,45.2854,49.6149,44.1166,42.5235,47.2776,46.7744
50.7,20.2673,42.4739,45.4351,49.6851,44.151,42.9583,47.3465,46.8604
50.8,20.3085,42.5173,45.5814,49.763,44.2042,43.5177,47.4531,46.9309
50.9,20.3371,42.5618,45.6381,49.8614,44.4088,43.8124,47.5197,47.0843
51.0,20.3465,42.5994,45.741,49.9586,44.4452,43.9036,47.7249,47.1496
51.1,20.35,42.7277,45.7708,50.0952,44.4831,44.1842,48.043,47.1997
51.2,20.3687,43.0157,45.8693,50.1867,44.588,44.3793,48.1017,47.2706
51.3,20.3813,43.1839,45.9501,50.2494,44.7943,44.4735,48.3839,47.304
51.4,20.4039,43.2488,46.0703,50.3731,44.8703,44.7415,48.4336,47.372
51.5,20.4076,43.5051,46.145,50.4895,44.9215,45.1731,48.6882,47.5254
51.6,20.5956,43.6331,46.2822,50.5785,44.9854,45.4986,48.7813,47.5732
51.7,20.5983,44.0284,46.3356,50.6992,45.1399,45.5887,49.1723,47.645
51.8,20.6285,44.2309,46.4253,50.7609,45.1977,45.8944,49.2827,47.7745
51.9,20.633,44.441,46.6027,50.8678,45.3529,46.4127,49.5173,47.884
52.0,20.6436,44.6045,46.658,50.9152,45.4416,46.4881,49.5755,47.9872
52.1,20.6569,44.8773,46.9669,51.0341,45.6498,46.7303,49.6535,48.0827
52.2,20.6587,44.9247,46.9998,51.2486,45.7385,46.9042,49.7351,48.3379
52.3,20.6992,44.9492,47.0716,51.3412,45.7757,47.043,49.8737,48.4078
52.4,20.7112,45.1656,47.1186,51.4994,45.9523,47.4857,49.9626,48.4663
52.5,20.904,45.2288,47.3497,51.6023,45.993,47.5653,50.0306,48.6218
52.6,21.2988,45.3388,47.3973,51.7503,46.0602,47.6092,50.1232,48.6697
52.7,21.3571,45.6963,47.5574,51.7914,46.1109,47.6774,50.1957,48.7157
52.8,21.3606,45.7578,47.6267,51.9358,46.1407,47.714,50.3117,48.7757
52.9,21.3739,45.8228,47.7184,51.9991,46.2114,47.807,50.4129,48.839
53.0,21.3892,46.1234,47.7985,52.0987,46.2816,47.8553,50.4896,48.8996
53.1,21.5876,46.2482,47.8517,52.1805,46.3573,47.876,50.5441,48.9616
53.2,21.7951,46.3405,47.9511,52.396,46.4541,47.9649,50.6382,49.0529
53.3,21.8164,46.4076,47.9872,52.4338,46.5078,48.1129,50.7719,49.1305
53.4,22.0339,46.4346,48.0617,52.5184,46.5681,48.1835,50.7962,49.2403
53.5,22.0436,46.523,48.217,52.6549,46.6257,48.3192,50.9073,49.3393
53.6,22.0567,46.6103,48.4006,52.783,46.6821,48.4138,51.055,49.4053
53.7,22.4705,46.7177,48.4369,52.8489,46.8298,48.5049,51.1181,49.5085
53.8,22.4786,46.7473,48.4632,52.9562,46.9358,48.6099,51.2284,49.5712
53.9,22.5001,46.8006,48.5526,53.0683,46.9982,48.6532,51.2856,49.733
54.0,23.1123,46.8605,48.6125,53.1997,47.2159,48.7188,51.3837,49.8467
54.1,23.3397,46.9068,48.6681,53.3255,47.331,49.1614,51.4092,49.9359
54.2,23.551,47.0066,48.7545,53.3827,47.4285,49.2012,51.546,49.9827
54.3,23.574,47.0769,48.7925,53.4589,47.5589,49.4207,51.5725,50.0183
54.4,23.7739,47.1931,48.8603,53.5446,47.6306,49.4436,51.7392,50.238
54.5,23.7815,47.2688,48.9141,53.6575,47.6923,49.7597,51.7793,50.277
54.6,24.4088,47.4282,49.0126,53.7617,47.7144,49.8956,51.8444,50.3556
54.7,24.635,47.516,49.0475,53.8421,47.7767,49.9864,51.8962,50.4808
54.8,25.078,47.5599,49.119,53.9873,47.8364,50.0564,52.0175,50.5653
54.9,25.3024,47.6118,49.189,54.1256,47.9075,50.1349,52.0683,50.7393
55.0,25.5153,47.6505,49.2967,54.223,47.9573,50.1865,52.1638,50.9416
55.1,25.5321,47.8046,49.3343,54.3194,48.0635,50.2765,52.2633,51.023
55.2,25.789,47.8416,49.4648,54.3912,48.0994,50.2972,52.3368,51.1676
55.3,25.8579,47.9668,49.5748,54.4713,48.1608,50.3226,52.3965,51.2529
55.4,26.528,48.0133,49.6608,54.6453,48.3422,50.408,52.508,51.3286
55.5,26.7551,48.0807,49.7148,54.7742,48.4474,50.4825,52.5891,51.45
55.6,27.2124,48.1702,49.7871,54.8635,48.4765,50.509,52.7152,51.6302
55.7,27.252,48.223,49.9081,54.943,48.5408,50.5471,52.7637,51.7021
55.8,27.9036,48.3453,49.9674,55.049,48.5995,50.635,52.8978,51.7707
55.9,28.3403,48.5037,50.0867,55.1331,48.7892,50.845,53.0691,51.8252
56.0,28.3558,48.5547,50.1678,55.2213,48.8292,51.4555,53.1522,51.8844
56.1,28.789,48.5963,50.2277,55.3173,48.8822,51.5308,53.2151,52.0463
56.2,28.8294,48.6372,50.2707,55.4052,48.9994,51.6274,53.2707,52.0725
56.3,29.6946,48.6685,50.4343,55.4779,49.0912,51.7344,53.3681,52.1594
56.4,29.7171,48.7411,50.5052,55.6024,49.1508,52.0024,53.4498,52.2437
56.5,30.2903,48.9259,50.537,55.728,49.1894,52.0871,53.5919,52.3247
56.6,30.9864,49.0428,50.676,55.8014,49.2702,52.166,53.6802,52.448
56.7,31.2252,49.1099,50.7501,55.9514,49.4004,52.2747,53.8107,52.5416
56.8,31.681,49.1397,50.8459,56.0379,49.4579,52.663,54.1017,52.6079
56.9,31.9275,49.4325,50.885,56.1644,49.5746,52.9453,54.1737,52.6465
57.0,31.9598,49.5603,50.9935,56.2884,49.6642,53.7244,54.2503,52.7158
57.1,31.9921,49.6531,51.0688,56.3632,49.7816,53.8109,54.3899,52.761
57.2,32.0194,49.7206,51.1647,56.4901,49.7954,53.8623,54.5611,52.8163
57.3,32.2812,49.7795,51.2035,56.5806,49.8629,53.9159,54.5887,52.8871
57.4,32.3154,49.8712,51.2855,56.669,49.9402,54.062,54.6844,52.9425
57.5,32.3464,50.0815,51.3567,56.7748,50.018,54.1048,54.7423,52.991
57.6,32.3847,50.1306,51.427,56.8414,50.0897,54.173,54.8372,53.0612
57.7,32.4091,50.1652,51.4808,56.9324,50.1325,54.3217,54.8964,53.121
57.8,32.4529,50.4672,51.636,57.0528,50.2541,54.4778,54.9675,53.2013
57.9,32.481,50.5576,51.7379,57.1419,50.3249,54.7092,55.2013,53.2739
58.0,32.524,50.6718,51.7787,57.2587,50.4132,54.9865,55.2516,53.3262
58.1,32.5519,50.8054,51.9315,57.3462,50.5526,55.0524,55.3336,53.3898
58.2,32.5738,51.0015,51.9677,57.4975,50.576,55.1586,55.4049,53.4519
58.3,32.6626,51.0556,52.0055,57.5966,50.7742,55.235,55.511,53.5043
58.4,32.9293,51.3018,52.0635,57.7212,50.8705,55.3775,55.6125,53.6001
58.5,33.0245,51.3813,52.1184,57.7815,50.9558,55.5228,55.7211,53.7677
58.6,33.0635,51.4354,52.3336,57.8651,51.0053,55.5586,56.1642,53.8285
58.7,33.0838,51.491,52.4508,57.9537,51.1539,55.6947,56.2309,53.9258
58.8,33.1486,51.5479,52.5727,58.0482,51.283,55.8914,56.3249,53.9836
58.9,33.1826,51.608,52.7276,58.1269,51.3855,55.9698,56.3836,54.0606
59.0,33.2215,51.6394,52.7885,58.177,51.4414,56.0943,56.4528,54.118
59.1,33.3206,51.7211,52.8347,58.2674,51.5888,56.1518,56.5158,54.2097
59.2,33.3495,51.8115,52.9291,58.3693,51.6729,56.2492,56.5728,54.3574
59.3,33.4614,51.863,53.0153,58.496,51.8186,56.3135,56.6294,54.4139
59.4,33.5581,51.9217,53.0987,58.5726,51.9495,56.4099,56.7605,54.5152
59.5,33.589,51.9765,53.1828,58.7253,52.1743,56.465,56.8624,54.5631
59.6,33.6862,52.079,53.232,58.8026,52.2327,56.5319,56.9263,54.8732
59.7,33.8858,52.1293,53.3069,58.9371,52.2683,56.6033,57.1066,54.9538
59.8,33.905,52.1921,53.38,58.9858,52.6541,56.6557,57.3244,54.9967
59.9,33.9261,52.2296,53.5936,59.1079,52.676,56.8019,57.4162,55.0748
60.0,33.9625,52.297,53.6323,59.1846,52.7418,56.9299,57.4585,55.1461
60.1,34.0657,52.3588,53.7152,59.321,52.8327,57.0369,57.5272,55.2003
60.2,34.0998,52.4002,53.8733,59.4319,52.9561,57.0995,57.5633,55.2744
60.3,34.1331,52.4458,53.9898,59.5733,53.1459,57.1826,57.6649,55.3599
60.4,34.1495,52.5111,54.0614,59.6379,53.21,57.2655,57.7372,55.4223
60.5,34.1901,52.5691,54.1181,59.6899,53.3076,57.3441,57.7839,55.5383
60.6,34.2523,52.6633,54.1422,59.7762,53.3273,57.5417,57.9128,55.5787
60.7,34.2748,52.7321,54.1835,59.8845,53.3642,57.6856,57.9913,55.6235
60.8,34.3005,52.8072,54.3452,59.9496,53.61,57.7698,58.1252,55.6808
60.9,34.3303,52.8915,54.4921,60.06,53.6629,57.9419,58.2063,55.7518
