Simulation Time,Red_plr,Pie_plr,CoDel_plr,FqCoDel_plr,Cobalt_plr,dAQM9_plr,dAQM10_plr,dAQM11_plr
30.2,0.861266,1.02787,1.07389,0.843608,1.02123,0.608967,0.746486,1.00459
30.3,0.862264,1.02712,1.07325,0.843495,1.02055,0.608759,0.746565,1.00462
30.4,0.863521,1.0264,1.07442,0.842311,1.02039,0.60843,0.746319,1.00475
30.5,0.864066,1.02569,1.07324,0.841463,1.02039,0.607795,0.746154,1.00497
30.6,0.864386,1.02515,1.0724,0.841231,1.02011,0.607427,0.746104,1.00475
30.7,0.864649,1.02479,1.07191,0.840162,1.01951,0.607359,0.74602,1.00471
30.8,0.864664,1.02448,1.0714,0.840334,1.01882,0.60696,0.746035,1.00448
30.9,0.865275,1.02437,1.0711,0.839026,1.01857,0.606747,0.745994,1.00427
31.0,0.869258,1.02414,1.07069,0.841202,1.01838,0.614263,0.753422,1.00603
31.1,0.869892,1.02379,1.07034,0.843345,1.01811,0.61387,0.753004,1.00603
31.2,0.870524,1.02371,1.06841,0.842042,1.01757,0.613742,0.75283,1.00525
31.3,0.871105,1.02378,1.06728,0.840968,1.0169,0.613394,0.752387,1.00443
31.4,0.871513,1.02393,1.06631,0.83936,1.01664,0.612977,0.751795,1.00386
31.5,0.872081,1.0243,1.06479,0.83838,1.01588,0.612685,0.751743,1.00378
31.6,0.87255,1.02446,1.06407,0.837135,1.0156,0.612443,0.751582,1.00361
31.7,0.872959,1.02459,1.06371,0.835655,1.01644,0.612205,0.751497,1.00216
31.8,0.873337,1.02479,1.06245,0.83434,1.01559,0.61194,0.751362,1.00182
31.9,0.873741,1.02492,1.06189,0.833194,1.01529,0.611767,0.751322,1.0017
32.0,0.87849,1.02571,1.06141,0.831009,1.01521,0.618243,0.75755,1.00296
32.1,0.878948,1.02594,1.06103,0.829801,1.01516,0.618029,0.757229,1.0025
32.2,0.879265,1.02614,1.06051,0.833343,1.01458,0.617789,0.757054,1.00073
32.3,0.879546,1.02642,1.06048,0.832427,1.01475,0.617605,0.756927,0.998688
32.4,0.879968,1.02654,1.05974,0.831099,1.0143,0.617379,0.756709,0.99739
32.5,0.880439,1.02684,1.05884,0.829686,1.01427,0.617391,0.756379,0.996459
32.6,0.88082,1.02705,1.05833,0.828057,1.01372,0.617363,0.756116,0.995945
32.7,0.881229,1.02737,1.05868,0.826776,1.0135,0.617074,0.755999,0.995684
32.8,0.881657,1.02767,1.05867,0.831799,1.0134,0.616886,0.755889,0.994905
32.9,0.882207,1.02792,1.05836,0.830978,1.01275,0.616487,0.755784,0.993906
33.0,0.885636,1.02826,1.05806,0.829706,1.0123,0.623692,0.760331,0.994706
33.1,0.88611,1.02847,1.05813,0.830252,1.01245,0.62349,0.760212,0.994504
33.2,0.886456,1.0286,1.05822,0.828739,1.01156,0.623473,0.760296,0.993894
33.3,0.886604,1.02884,1.05802,0.827117,1.01183,0.623489,0.760134,0.993714
33.4,0.887058,1.02873,1.0577,0.825857,1.0114,0.62342,0.75993,0.99301
33.5,0.887501,1.02875,1.05746,0.824748,1.01057,0.623024,0.759541,0.992418
33.6,0.887868,1.02858,1.05726,0.823412,1.0103,0.622885,0.759368,0.992187
33.7,0.888423,1.02873,1.05628,0.822323,1.01001,0.622718,0.759251,0.991284
33.8,0.888828,1.02866,1.05574,0.821159,1.00951,0.622601,0.759101,0.990743
33.9,0.889205,1.02844,1.05549,0.81962,1.00921,0.622382,0.758953,0.990677
34.0,0.892103,1.02837,1.05446,0.81776,1.00885,0.628489,0.763899,0.992837
34.1,0.892693,1.02826,1.05393,0.816194,1.00866,0.628196,0.763925,0.992096
34.2,0.893214,1.02785,1.0533,0.814867,1.00829,0.628217,0.763527,0.991424
34.3,0.893507,1.02777,1.05186,0.813551,1.00798,0.628165,0.763342,0.990663
34.4,0.893793,1.02768,1.05152,0.815343,1.00746,0.628188,0.762929,0.990103
34.5,0.894119,1.02762,1.05143,0.813661,1.00688,0.627931,0.762565,0.989766
34.6,0.894726,1.02765,1.05121,0.812323,1.00644,0.627723,0.7624,0.989295
34.7,0.895142,1.0277,1.05008,0.810921,1.00658,0.627651,0.762196,0.988918
34.8,0.895261,1.02765,1.04934,0.809326,1.00606,0.627519,0.761404,0.988495
34.9,0.895645,1.02873,1.04883,0.808031,1.00597,0.62737,0.761099,0.987807
35.0,0.89881,1.02867,1.04911,0.806857,1.00526,0.635035,0.76402,0.988414
35.1,0.898851,1.02868,1.04849,0.805458,1.00508,0.634946,0.763594,0.987741
35.2,0.899168,1.02901,1.04749,0.805922,1.00495,0.634856,0.763705,0.986388
35.3,0.899526,1.02911,1.04713,0.804783,1.0047,0.634613,0.763423,0.985259
35.4,0.899931,1.02929,1.0466,0.8042,1.00394,0.634438,0.763285,0.984484
35.5,0.900484,1.02924,1.04634,0.803036,1.0037,0.634159,0.76289,0.983429
35.6,0.900884,1.02944,1.04601,0.801453,1.00377,0.634091,0.762841,0.982734
35.7,0.901038,1.02949,1.04585,0.800183,1.00335,0.634027,0.762696,0.981958
35.8,0.901159,1.0296,1.04488,0.79946,1.00323,0.633981,0.762562,0.981534
35.9,0.901327,1.02952,1.04482,0.798151,1.0028,0.634007,0.762276,0.981346
36.0,0.904579,1.02948,1.04519,0.796993,1.00258,0.640631,0.764242,0.981405
36.1,0.904775,1.02933,1.04447,0.795148,1.0026,0.640254,0.763641,0.979808
36.2,0.905106,1.02913,1.04402,0.793793,1.00194,0.64004,0.762975,0.978557
36.3,0.90537,1.02927,1.04349,0.792659,1.00171,0.639968,0.762808,0.977896
36.4,0.905552,1.02926,1.04368,0.791306,1.00147,0.639828,0.762833,0.976565
36.5,0.905737,1.02934,1.04292,0.790166,1.00121,0.639549,0.762849,0.975419
36.6,0.906089,1.02932,1.04262,0.788982,1.00097,0.639196,0.762653,0.974404
36.7,0.906327,1.02952,1.042,0.788163,1.00056,0.638954,0.762436,0.97337
36.8,0.906653,1.02958,1.04112,0.787159,1.00034,0.638633,0.761946,0.972538
36.9,0.907027,1.02966,1.04047,0.78542,0.999968,0.638325,0.76156,0.971634
37.0,0.909518,1.02949,1.03941,0.784329,0.999834,0.644185,0.763609,0.971989
37.1,0.909833,1.02926,1.03862,0.783447,0.999703,0.64406,0.763314,0.97092
37.2,0.910139,1.02893,1.03825,0.782414,0.999544,0.643885,0.76305,0.970489
37.3,0.910193,1.0289,1.03776,0.781255,0.99936,0.643654,0.762977,0.969891
37.4,0.910372,1.02902,1.03736,0.780039,0.999206,0.643267,0.762689,0.969561
37.5,0.910792,1.02916,1.03625,0.778972,0.99858,0.642872,0.76249,0.968297
37.6,0.9111,1.02919,1.03519,0.777766,0.998066,0.642687,0.762367,0.966901
37.7,0.911302,1.0293,1.03436,0.77652,0.997332,0.642299,0.761889,0.965915
37.8,0.91164,1.02937,1.03334,0.775007,0.997158,0.642097,0.761192,0.964688
37.9,0.911917,1.0294,1.03251,0.773611,0.997106,0.642099,0.761089,0.963428
38.0,0.914388,1.02902,1.03149,0.772432,0.996874,0.6489,0.763023,0.963365
38.1,0.914645,1.0287,1.03129,0.771544,0.99669,0.648572,0.762665,0.96287
38.2,0.914853,1.02825,1.03058,0.770541,0.996485,0.648346,0.762643,0.962278
38.3,0.915185,1.02788,1.03012,0.769225,0.996188,0.648055,0.762501,0.961202
38.4,0.915449,1.02731,1.02989,0.76823,0.996087,0.647858,0.761918,0.961216
38.5,0.915719,1.02721,1.02934,0.767627,0.995803,0.647597,0.761846,0.960873
38.6,0.915948,1.02658,1.02892,0.766834,0.995404,0.647265,0.761563,0.96054
38.7,0.916238,1.02602,1.02834,0.765886,0.995465,0.64697,0.761346,0.96028
38.8,0.91642,1.02605,1.02818,0.764786,0.994996,0.646915,0.761407,0.959647
38.9,0.91691,1.02621,1.02752,0.764297,0.995148,0.646758,0.761128,0.958695
39.0,0.919605,1.02632,1.02722,0.763186,0.994946,0.653295,0.761759,0.95843
39.1,0.919802,1.0262,1.02646,0.762103,0.994543,0.653248,0.761527,0.957347
39.2,0.920272,1.02615,1.02596,0.760787,0.994077,0.653071,0.761221,0.956273
39.3,0.920691,1.02626,1.02518,0.759652,0.994012,0.652983,0.760731,0.953784
39.4,0.920929,1.0262,1.02437,0.758496,0.9938,0.652884,0.760154,0.952387
39.5,0.921281,1.02626,1.02325,0.758128,0.993332,0.652735,0.759602,0.950669
39.6,0.921439,1.0263,1.02238,0.758909,0.993206,0.652509,0.759529,0.949506
39.7,0.921929,1.02629,1.02173,0.757983,0.992818,0.652124,0.759534,0.948634
39.8,0.922114,1.02617,1.02135,0.757332,0.99247,0.65182,0.759346,0.947603
39.9,0.92219,1.02602,1.02063,0.756423,0.992169,0.651607,0.758993,0.94656
40.0,0.924248,1.02587,1.02014,0.755518,0.991576,0.655561,0.759077,0.946043
40.1,0.924268,1.02573,1.01943,0.756852,0.991464,0.655109,0.758717,0.944705
40.2,0.924502,1.02572,1.0187,0.755971,0.991507,0.654422,0.758291,0.943606
40.3,0.924717,1.0256,1.01826,0.755228,0.991273,0.653888,0.758066,0.942534
40.4,0.924737,1.02502,1.01776,0.754354,0.990777,0.653454,0.75784,0.94091
40.5,0.924971,1.02453,1.01705,0.753563,0.99048,0.652955,0.75738,0.939411
40.6,0.925418,1.02392,1.0165,0.751981,0.989772,0.652334,0.756868,0.93831
40.7,0.925539,1.02341,1.01599,0.750797,0.989405,0.65175,0.756568,0.937689
40.8,0.925784,1.02304,1.0154,0.749785,0.989362,0.651407,0.756227,0.936485
40.9,0.926035,1.02244,1.01524,0.748805,0.98901,0.650956,0.755983,0.935262
41.0,0.929513,1.02257,1.01469,0.747618,0.988869,0.654635,0.755998,0.935076
41.1,0.929839,1.02209,1.01452,0.746607,0.988564,0.654146,0.755757,0.933962
41.2,0.930099,1.0217,1.01481,0.745145,0.988722,0.653644,0.755696,0.933092
41.3,0.930322,1.02095,1.01449,0.744693,0.988295,0.652899,0.755463,0.931846
41.4,0.930686,1.02062,1.01388,0.743702,0.988033,0.652444,0.755596,0.930648
41.5,0.931021,1.02028,1.01327,0.743038,0.98772,0.651842,0.755427,0.930026
41.6,0.93142,1.02032,1.01279,0.742424,0.987535,0.651414,0.755379,0.929365
41.7,0.931541,1.02038,1.01257,0.741314,0.987322,0.650572,0.754905,0.928747
41.8,0.931716,1.0204,1.01244,0.740312,0.987039,0.649836,0.754456,0.928918
41.9,0.931959,1.02045,1.01198,0.739275,0.986692,0.648827,0.754117,0.92884
42.0,0.933792,1.01984,1.01206,0.73819,0.98634,0.651313,0.754405,0.92892
42.1,0.934021,1.01893,1.01168,0.737163,0.9858,0.650784,0.754044,0.928664
42.2,0.934212,1.01831,1.01162,0.737722,0.985492,0.650298,0.753668,0.927977
42.3,0.934637,1.01794,1.01151,0.736869,0.985032,0.649708,0.753271,0.926753
42.4,0.93489,1.01776,1.01126,0.736106,0.984696,0.648845,0.752968,0.925863
42.5,0.935065,1.01751,1.01074,0.735355,0.984445,0.6478,0.7527,0.924876
42.6,0.935399,1.0172,1.01021,0.734427,0.984095,0.64729,0.752459,0.923945
42.7,0.935592,1.01686,1.00989,0.734009,0.983963,0.64615,0.752353,0.922473
42.8,0.935826,1.01648,1.00946,0.73332,0.98389,0.645089,0.75221,0.921682
42.9,0.936113,1.01587,1.00893,0.73231,0.983967,0.64455,0.751967,0.920707
43.0,0.937993,1.01557,1.00861,0.731359,0.983893,0.646361,0.752394,0.919988
43.1,0.938043,1.01528,1.00843,0.730326,0.98332,0.645365,0.752187,0.919177
43.2,0.93832,1.01457,1.00786,0.729464,0.983226,0.644431,0.751774,0.917279
43.3,0.938393,1.01394,1.0077,0.72835,0.983152,0.643491,0.751505,0.916781
43.4,0.938622,1.01359,1.0073,0.727647,0.98242,0.642486,0.751259,0.916252
43.5,0.93889,1.01318,1.00724,0.726717,0.982274,0.641534,0.750815,0.916035
43.6,0.939258,1.01251,1.0067,0.72551,0.982577,0.640602,0.750539,0.914217
43.7,0.939541,1.01171,1.00625,0.724635,0.982119,0.639824,0.750155,0.913891
43.8,0.939435,1.01123,1.0054,0.723834,0.981843,0.638852,0.750206,0.913339
43.9,0.939761,1.0106,1.00473,0.723019,0.981599,0.638071,0.749662,0.912448
44.0,0.9414,1.01039,1.0045,0.722281,0.981139,0.638112,0.749343,0.912452
44.1,0.941493,1.0099,1.00455,0.721114,0.981176,0.637651,0.748966,0.911995
44.2,0.941425,1.00961,1.00422,0.720189,0.980704,0.636999,0.748662,0.91162
44.3,0.941762,1.00962,1.00377,0.719449,0.98055,0.636262,0.748374,0.911183
44.4,0.941888,1.00948,1.00309,0.718641,0.980325,0.635299,0.748093,0.910683
44.5,0.942148,1.0096,1.00276,0.717675,0.980044,0.633843,0.747965,0.910149
44.6,0.942325,1.00969,1.00265,0.716471,0.979869,0.632597,0.747742,0.909476
44.7,0.942567,1.00965,1.00203,0.715824,0.979558,0.631541,0.747562,0.908738
44.8,0.942791,1.00971,1.00169,0.715751,0.979703,0.630734,0.747329,0.908237
44.9,0.94287,1.00967,1.00142,0.715199,0.979319,0.629957,0.74707,0.907734
45.0,0.944426,1.00958,1.00076,0.714512,0.979024,0.630007,0.747279,0.906605
45.1,0.943721,1.00912,0.999011,0.713605,0.978392,0.629554,0.747027,0.906026
45.2,0.944351,1.00869,0.998471,0.712922,0.978028,0.629351,0.746666,0.905722
45.3,0.945099,1.0083,0.99825,0.713385,0.977882,0.628792,0.746422,0.905141
45.4,0.945273,1.00813,0.998047,0.712646,0.977417,0.628176,0.746155,0.904193
45.5,0.945545,1.00764,0.997899,0.712444,0.977169,0.627711,0.745922,0.903827
45.6,0.945545,1.00733,0.999214,0.71172,0.977243,0.627315,0.745637,0.902811
45.7,0.945642,1.00671,0.998705,0.710828,0.976953,0.626353,0.745083,0.902393
45.8,0.945687,1.00608,0.998623,0.709997,0.977091,0.625529,0.744691,0.901646
45.9,0.945841,1.00534,0.998674,0.709353,0.977005,0.62466,0.744538,0.900977
46.0,0.947783,1.00463,0.999001,0.709066,0.976692,0.623988,0.744476,0.900904
46.1,0.947976,1.00399,0.999271,0.708412,0.97646,0.623379,0.744543,0.899739
46.2,0.948236,1.00359,0.998698,0.7075,0.976155,0.62273,0.744349,0.898912
46.3,0.948378,1.00337,0.998474,0.706705,0.975879,0.622361,0.74429,0.898093
46.4,0.948549,1.00276,0.99814,0.705956,0.97531,0.621713,0.744069,0.89766
46.5,0.948845,1.00243,0.997835,0.705023,0.975344,0.621224,0.743197,0.89689
46.6,0.949088,1.00199,0.997635,0.704419,0.975224,0.620287,0.74281,0.896466
46.7,0.949208,1.00175,0.997008,0.703547,0.97479,0.619792,0.742523,0.89587
46.8,0.949527,1.00145,0.996646,0.702946,0.974543,0.619361,0.741802,0.89495
46.9,0.949687,1.00041,0.996188,0.702075,0.974289,0.618959,0.741398,0.89386
47.0,0.951779,0.999653,0.995812,0.701388,0.973942,0.619005,0.742275,0.893291
47.1,0.951935,0.998681,0.995575,0.700614,0.973508,0.618631,0.742172,0.892492
47.2,0.952201,0.998084,0.99548,0.699802,0.973378,0.618102,0.741659,0.891552
47.3,0.952385,0.997384,0.995105,0.699087,0.973188,0.617746,0.741066,0.890764
47.4,0.952502,0.996832,0.995205,0.697943,0.972847,0.617429,0.74066,0.889829
47.5,0.952732,0.996376,0.994753,0.697236,0.97265,0.616936,0.740474,0.888412
47.6,0.952805,0.995647,0.994743,0.696291,0.972599,0.616448,0.740243,0.887892
47.7,0.952798,0.994952,0.994327,0.696975,0.972374,0.616101,0.739695,0.887241
47.8,0.953022,0.994625,0.994265,0.696493,0.972223,0.615458,0.739409,0.886544
47.9,0.953258,0.994171,0.993772,0.695945,0.971819,0.615129,0.738636,0.885535
48.0,0.954976,0.993314,0.993472,0.695326,0.971969,0.615155,0.738578,0.884628
48.1,0.955179,0.992834,0.992881,0.694528,0.971743,0.614744,0.738298,0.883675
48.2,0.955211,0.992327,0.99233,0.693763,0.971573,0.614366,0.73795,0.882872
48.3,0.955482,0.992081,0.99181,0.692869,0.970961,0.614038,0.737258,0.88222
48.4,0.955679,0.99173,0.991568,0.692214,0.971285,0.613687,0.736963,0.881647
48.5,0.955876,0.991355,0.991114,0.691413,0.970996,0.613327,0.736719,0.880897
48.6,0.955872,0.9909,0.99068,0.690464,0.970843,0.613123,0.736486,0.880228
48.7,0.955966,0.990524,0.990392,0.689479,0.97057,0.612808,0.735971,0.879761
48.8,0.956171,0.99023,0.990212,0.688907,0.970344,0.612294,0.735867,0.878758
48.9,0.956239,0.989824,0.989917,0.688179,0.970308,0.611813,0.735267,0.877565
49.0,0.957809,0.98953,0.98983,0.687329,0.970004,0.612261,0.735247,0.876784
49.1,0.957993,0.988871,0.989186,0.686568,0.969682,0.611648,0.734841,0.875708
49.2,0.958114,0.988835,0.988943,0.685693,0.969449,0.610879,0.734421,0.874888
49.3,0.958204,0.988571,0.988848,0.68483,0.969518,0.609995,0.73396,0.873613
49.4,0.958252,0.987832,0.988646,0.684194,0.969669,0.609692,0.733308,0.872534
49.5,0.958464,0.987553,0.988231,0.683452,0.969485,0.609234,0.732946,0.87179
49.6,0.958482,0.987186,0.987945,0.682886,0.969369,0.608844,0.732438,0.871299
49.7,0.958586,0.986262,0.988435,0.682407,0.969111,0.608388,0.732139,0.870986
49.8,0.958744,0.985976,0.98871,0.681672,0.968853,0.607919,0.731785,0.870269
49.9,0.958924,0.985566,0.988587,0.681196,0.968446,0.607461,0.731527,0.869351
50.0,0.960793,0.985057,0.988099,0.680592,0.968612,0.607548,0.73126,0.869169
50.1,0.961008,0.984662,0.987583,0.680095,0.968149,0.607116,0.731136,0.868632
50.2,0.961201,0.984324,0.987363,0.679218,0.968219,0.606744,0.730586,0.868403
50.3,0.961249,0.983746,0.987529,0.678606,0.967666,0.606471,0.73003,0.868864
50.4,0.961384,0.983212,0.987018,0.678041,0.967199,0.606228,0.729825,0.86927
50.5,0.961375,0.982685,0.986954,0.677198,0.967,0.605696,0.729374,0.868785
50.6,0.961368,0.98233,0.986693,0.676658,0.96674,0.605068,0.728845,0.868226
50.7,0.961488,0.981932,0.986255,0.676126,0.966907,0.604584,0.728469,0.867202
50.8,0.961577,0.981578,0.986045,0.675656,0.966563,0.604315,0.728342,0.866184
50.9,0.96166,0.981072,0.985629,0.674803,0.966401,0.603839,0.727798,0.865071
51.0,0.963104,0.980504,0.985186,0.674126,0.966437,0.604505,0.728039,0.864516
51.1,0.96318,0.980059,0.98495,0.673198,0.966233,0.603681,0.727601,0.864084
51.2,0.963158,0.9794,0.984632,0.672226,0.965817,0.602983,0.726848,0.863663
51.3,0.963151,0.978882,0.984265,0.671595,0.966032,0.602545,0.726,0.863155
51.4,0.963205,0.978706,0.98365,0.670777,0.965869,0.602088,0.725492,0.862567
51.5,0.963372,0.978273,0.983576,0.669973,0.965777,0.601608,0.725215,0.862175
51.6,0.963443,0.97782,0.983446,0.669481,0.96558,0.601329,0.72482,0.861941
51.7,0.963458,0.976759,0.983701,0.668753,0.965205,0.600841,0.724445,0.86184
51.8,0.96343,0.976068,0.983647,0.668131,0.964817,0.600411,0.724029,0.861437
51.9,0.963679,0.975371,0.983821,0.667537,0.964675,0.5998,0.723471,0.861035
52.0,0.96513,0.974569,0.984227,0.667224,0.964371,0.601052,0.72352,0.860057
52.1,0.965234,0.973381,0.984167,0.666674,0.964241,0.600777,0.722878,0.859079
52.2,0.965263,0.972315,0.984155,0.666016,0.963924,0.600332,0.721812,0.857882
52.3,0.965256,0.97172,0.984179,0.666283,0.963868,0.599957,0.721593,0.856911
52.4,0.965459,0.970428,0.984281,0.665567,0.963553,0.599563,0.721395,0.855989
52.5,0.965573,0.969469,0.983915,0.664909,0.963538,0.599096,0.721003,0.855206
52.6,0.96566,0.968516,0.983673,0.664177,0.963479,0.598755,0.720573,0.855045
52.7,0.965735,0.967467,0.983542,0.663421,0.963115,0.598448,0.720116,0.854834
52.8,0.96586,0.966463,0.983128,0.662697,0.963346,0.598118,0.719783,0.854645
52.9,0.965831,0.965674,0.982695,0.66208,0.962867,0.597872,0.71938,0.854582
53.0,0.967201,0.964939,0.982153,0.661532,0.962689,0.59902,0.719223,0.85469
53.1,0.967358,0.964056,0.981652,0.661129,0.962427,0.598706,0.718827,0.854597
53.2,0.967537,0.963132,0.981234,0.660637,0.962428,0.598325,0.718197,0.853785
53.3,0.96751,0.962192,0.981402,0.660146,0.962085,0.597806,0.718015,0.85337
53.4,0.967492,0.961502,0.981173,0.659513,0.962148,0.597499,0.717767,0.852734
53.5,0.967455,0.960697,0.980477,0.658815,0.962082,0.596942,0.717017,0.852108
53.6,0.96752,0.960245,0.979935,0.658303,0.961731,0.596413,0.716812,0.851694
53.7,0.967569,0.959663,0.97987,0.657639,0.961755,0.596137,0.716302,0.851409
53.8,0.967586,0.958394,0.98021,0.656989,0.961574,0.595773,0.715686,0.851009
53.9,0.967666,0.957716,0.979756,0.656265,0.961297,0.595427,0.715517,0.850233
54.0,0.969286,0.957042,0.979465,0.655544,0.960992,0.596834,0.715655,0.850492
54.1,0.969315,0.956367,0.97911,0.655384,0.960949,0.596521,0.715456,0.849851
54.2,0.969275,0.955675,0.978869,0.654929,0.960599,0.596274,0.71478,0.849319
54.3,0.969241,0.955168,0.978844,0.65455,0.960611,0.59606,0.714397,0.848954
54.4,0.969295,0.954625,0.978654,0.654121,0.96048,0.595876,0.713992,0.847837
54.5,0.969292,0.954251,0.978493,0.653697,0.960476,0.595656,0.71395,0.847224
54.6,0.969406,0.953455,0.97814,0.65307,0.960308,0.595399,0.713539,0.846247
54.7,0.969557,0.952505,0.978303,0.65236,0.96,0.59497,0.713075,0.846074
54.8,0.96957,0.951918,0.978044,0.651646,0.960039,0.594626,0.712644,0.84611
54.9,0.969671,0.951158,0.978222,0.650937,0.959863,0.594233,0.712129,0.84595
55.0,0.970969,0.950499,0.977712,0.650168,0.959783,0.596009,0.711931,0.846343
55.1,0.970937,0.949577,0.97767,0.649408,0.959378,0.595782,0.711479,0.845805
55.2,0.970928,0.949112,0.977782,0.648968,0.959257,0.595573,0.710971,0.84578
55.3,0.9709,0.94845,0.977341,0.648497,0.959164,0.595407,0.710747,0.846102
55.4,0.971072,0.947838,0.977008,0.647669,0.959137,0.595074,0.710662,0.846005
55.5,0.971054,0.946668,0.97688,0.646901,0.958611,0.594821,0.710197,0.845605
55.6,0.970744,0.94607,0.97729,0.646326,0.958377,0.594639,0.709983,0.845323
55.7,0.970636,0.945427,0.976831,0.645988,0.958051,0.594478,0.709933,0.844652
55.8,0.970608,0.944647,0.976816,0.645402,0.958094,0.594373,0.709279,0.844127
55.9,0.97065,0.943769,0.976436,0.645138,0.9576,0.593993,0.708341,0.843604
56.0,0.972973,0.942992,0.975837,0.644569,0.957505,0.59551,0.708544,0.843572
56.1,0.972991,0.9427,0.975485,0.644087,0.957326,0.595236,0.708118,0.84301
56.2,0.972914,0.942394,0.975072,0.64359,0.957337,0.594629,0.707597,0.842595
56.3,0.972768,0.941586,0.974615,0.643092,0.957266,0.594314,0.707312,0.842462
56.4,0.972874,0.940812,0.97425,0.642369,0.957074,0.593858,0.707102,0.842044
56.5,0.972836,0.939825,0.974033,0.641631,0.956668,0.593456,0.706886,0.841933
56.6,0.972793,0.939545,0.973941,0.641029,0.957007,0.593125,0.70656,0.841815
56.7,0.972562,0.938903,0.973661,0.640563,0.956702,0.592693,0.706316,0.841697
56.8,0.972537,0.938231,0.973245,0.640144,0.956361,0.592133,0.706176,0.841308
56.9,0.972394,0.937381,0.973079,0.639464,0.956419,0.591539,0.706053,0.840557
57.0,0.972827,0.936944,0.972504,0.638783,0.956176,0.591651,0.706144,0.840344
57.1,0.972573,0.936174,0.972383,0.638186,0.956006,0.591151,0.705526,0.840062
57.2,0.972112,0.935608,0.972077,0.637413,0.956007,0.59084,0.704889,0.839815
57.3,0.971858,0.934949,0.972055,0.63688,0.955621,0.590537,0.704321,0.840394
57.4,0.971501,0.934302,0.972242,0.636567,0.955513,0.589952,0.703958,0.840624
57.5,0.970962,0.933704,0.972217,0.635994,0.95518,0.58975,0.703542,0.840233
57.6,0.970622,0.933515,0.972271,0.635553,0.954992,0.589604,0.703285,0.839949
57.7,0.970113,0.933058,0.972226,0.635325,0.954716,0.589388,0.702932,0.839046
57.8,0.969911,0.932263,0.972083,0.634844,0.954562,0.588976,0.703107,0.83821
57.9,0.969549,0.931386,0.971909,0.634379,0.954477,0.588445,0.702837,0.837574
58.0,0.970296,0.930887,0.972061,0.633662,0.954408,0.588435,0.702946,0.837936
58.1,0.970074,0.930399,0.972038,0.632997,0.95416,0.588207,0.702351,0.837606
58.2,0.969714,0.929635,0.971725,0.631938,0.954347,0.587915,0.701922,0.837531
58.3,0.967992,0.929115,0.971446,0.631443,0.953845,0.587621,0.701295,0.837463
58.4,0.964484,0.928662,0.971382,0.630829,0.953615,0.587399,0.700797,0.837159
58.5,0.962029,0.927925,0.971048,0.630299,0.953399,0.586975,0.700498,0.837257
58.6,0.961295,0.927229,0.970818,0.629795,0.953095,0.586773,0.699915,0.838152
58.7,0.960828,0.926717,0.970418,0.629241,0.952822,0.586508,0.699623,0.838122
58.8,0.960255,0.925966,0.969941,0.628742,0.952846,0.586017,0.699371,0.837841
58.9,0.960015,0.925286,0.969289,0.628278,0.952884,0.585749,0.698692,0.837412
59.0,0.960576,0.92501,0.969005,0.627667,0.952764,0.585993,0.69846,0.836822
59.1,0.957669,0.924048,0.968625,0.627055,0.952212,0.585714,0.697841,0.836464
59.2,0.957393,0.923275,0.967739,0.626433,0.952317,0.585397,0.697384,0.836293
59.3,0.957179,0.922687,0.967418,0.625696,0.952038,0.585102,0.69728,0.835818
59.4,0.955407,0.922167,0.967107,0.625119,0.951825,0.584834,0.696803,0.835256
59.5,0.954949,0.921587,0.967247,0.624688,0.951849,0.584536,0.696413,0.834926
59.6,0.953431,0.920998,0.967353,0.624198,0.951744,0.584271,0.69611,0.83382
59.7,0.949162,0.920368,0.967301,0.623764,0.951618,0.583981,0.695374,0.833431
59.8,0.947534,0.919463,0.967052,0.623274,0.951293,0.583835,0.694791,0.83382
59.9,0.946852,0.918998,0.966742,0.622773,0.951596,0.583478,0.694357,0.833542
60.0,0.94744,0.918648,0.966812,0.622289,0.951273,0.5848,0.694215,0.833647
60.1,0.945757,0.918137,0.96678,0.622138,0.951285,0.584273,0.693598,0.833447
60.2,0.944344,0.91779,0.966012,0.62156,0.950976,0.583848,0.693382,0.833199
60.3,0.943862,0.917396,0.965682,0.621142,0.951085,0.583474,0.693226,0.832903
60.4,0.94371,0.916925,0.965729,0.620722,0.950567,0.583247,0.692817,0.832613
60.5,0.943384,0.916903,0.965653,0.620271,0.950204,0.582965,0.692411,0.832163
60.6,0.943122,0.916637,0.965902,0.619755,0.950197,0.582294,0.691984,0.831599
60.7,0.942754,0.916204,0.966015,0.619202,0.950083,0.581706,0.691364,0.831078
60.8,0.942446,0.915993,0.966037,0.618874,0.949964,0.581367,0.690757,0.830707
60.9,0.942138,0.915528,0.965648,0.618198,0.949724,0.58083,0.690475,0.830541
