Simulation Time,Red_sj,Pie_sj,CoDel_sj,FqCoDel_sj,Cobalt_sj,dAQM9_sj,dAQM10_sj,dAQM11_sj
2.79674,0,0.0,0,0,0,0,0,0
2.79721,0,0.0,0,0,0,0,0,0
2.79728,0,0.0,0,0,0,0,0,0
2.79745,0,0.0,0,0,0,0,0,0
2.79783,0,0.0,0,0,0,0,0,0
2.7986,0,0.0,0,0,0,0,0,0
2.79906,0,0.0,0,0,0,0,0,0
2.79919,0,0.0,0,0,0,0,0,0
2.7993,0,0.0,0,0,0,0,0,0
2.80028,0,0.0,0,0,0,0,0,0
2.80031,0,0.0,0,0,0,0,0,0
2.80137,0,0.0,0,0,0,0,0,0
2.80139,0,0.0,0,0,0,0,0,0
2.8031,0,0.0,0,0,0,0,0,0
2.80396,0,0.0,0,0,0,0,0,0
2.80402,0,0.0,0,0,0,0,0,0
2.8049,0,0.0,0,0,0,0,0,0
2.80542,0,0.0,0,0,0,0,0,0
2.80547,0,0.0,0,0,0,0,0,0
2.80551,0,0.0,0,0,0,0,0,0
2.80564,0,0.0,0,0,0,0,0,0
2.80584,0,0.0,0,0,0,0,0,0
2.8068,0,0.0,0,0,0,0,0,0
2.80778,0,0.0,0,0,0,0,0,0
2.80822,0,0.0,0,0,0,0,0,0
2.80833,0,0.0,0,0,0,0,0,0
2.80848,0,0.0,0,0,0,0,0,0
2.80889,0,0.0,0,0,0,0,0,0
2.80943,0,0.0,0,0,0,0,0,0
2.80946,0,0.0,0,0,0,0,0,0
2.81003,0,0.0,0,0,0,0,0,0
2.81034,0,0.0,0,0,0,0,0,0
2.81042,0,0.0,0,0,0,0,0,0
2.81055,0,0.0,0,0,0,0,0,0
2.81105,0,0.0,0,0,0,0,0,0
2.81113,0,0.0,0,0,0,0,0,0
2.81122,0,0.0,0,0,0,0,0,0
2.81127,0,0.0,0,0,0,0,0,0
2.81269,0,0.0,0,0,0,0,0,0
2.81269,0,0.0,0,0,0,0,0,0
2.81291,0,0.0,0,0,0,0,0,0
2.81338,0,0.0,0,0,0,0,0,0
2.81364,0,0.0,0,0,0,0,0,0
2.81389,0,0.0,0,0,0,0,0,0
2.81411,0,0.0,0,0,0,0,0,0
2.81422,0,0.0,0,0,0,0,0,0
2.81505,0,0.0,0,0,0,0,0,0
2.81592,0,0.0,0,0,0,0,0,0
2.81721,0,0.0,0,0,0,0,0,0
2.81783,0,0.0,0,0,0,0,0,0
2.81803,0,0.0,0,0,0,0,0,0
2.81839,0,0.0,0,0,0,0,0,0
2.81919,0,0.0,0,0,0,0,0,0
2.8193,0,0.0,0,0,0,0,0,0
2.81938,0,0.0,0,0,0,0,0,0
2.8203,0,0.0,0,0,0,0,0,0
2.82031,0,0.0,0,0,0,0,0,0
2.82077,0,0.0,0,0,0,0,0,0
2.82124,0,0.0,0,0,0,0,0,0
2.82137,0,0.0,0,0,0,0,0,0
2.82231,0,0.0,0,0,0,0,0,0
2.82288,0,0.0,0,0,0,0,0,0
2.8231,0,0.0,0,0,0,0,0,0
2.82348,0,0.0,0,0,0,0,0,0
2.82402,0,0.0,0,0,0,0,0,0
2.82402,0,0.0,0,0,0,0,0,0
2.82453,0,0.0,0,0,0,0,0,0
2.82458,0,0.0,0,0,0,0,0,0
2.82472,0,0.0,0,0,0,0,0,0
2.8249,0,0.0,0,0,0,0,0,0
2.82495,0,0.0,0,0,0,0,0,0
2.8268,0,0.0,0,0,0,0,0,0
2.82686,0,0.0,0,0,0,0,0,0
2.82704,0,0.0,0,0,0,0,0,0
2.82822,0,0.0,0,0,0,0,0,0
2.82833,0,0.0,0,0,0,0,0,0
2.82848,0,0.0,0,0,0,0,0,0
2.82889,0,0.0,0,0,0,0,0,0
2.82943,0,0.0,0,0,0,0,0,0
2.82946,0,0.0,0,0,0,0,0,0
2.82978,0,0.0,0,0,0,0,0,0
2.83034,0,0.0,0,0,0,0,0,0
2.83055,0,0.0,0,0,0,0,0,0
2.83066,0,0.0,0,0,0,0,0,0
2.83098,0,0.0,0,0,0,0,0,0
2.83105,0,0.0,0,0,0,0,0,0
2.83113,0,0.0,0,0,0,0,0,0
